client_id,value
932748807,1153
932748807,5010
932748807,9041
932748807,3130
932748807,1058
932748807,-3911
932748807,5908
932748807,9049
932748807,-4285
932748807,4220
932748807,-3253
932748807,6346
932748807,1291
932748807,-3584
932748807,3026
932748807,623
932748807,1757
932748807,7244
932748807,6243
932748807,-238
932748807,-2655
932748807,5667
932748807,-7421
932748807,-701
932748807,7198
932748807,5569
932748807,3112
932748807,6801
932748807,8593
932748807,379
932748807,2312
932748807,-3247
932748807,3720
932748807,-8823
932748807,3761
932748807,-420
932748807,-2541
932748807,-1923
932748807,1342
932748807,-2250
932748807,2905
932748807,-2193
932748807,988
932748807,-870
932748807,-10756
932748807,-9554
932748807,-7233
932748807,-2986
932748807,3175
932748807,3319
932748807,4570
932748807,241
932748807,866
932748807,3093
932748807,7557
932748807,-3958
932748807,3164
932748807,3890
932748807,-4855
932748807,-3620
932748807,-5158
932748807,-1797
932748807,-350
932748807,-857
932748807,5388
932748807,802
932748807,3993
932748807,-2625
932748807,673
932748807,-5314
932748807,3735
932748807,-6350
932748807,874
932748807,3526
932748807,-557
932748807,3633
932748807,-8594
932748807,-619
932748807,-9474
932748807,-1785
932748807,1848
932748807,-3646
