client_id,value
932749893,391
932749893,2810
932749893,-229
932749893,7675
932749893,-2642
932749893,10392
932749893,3799
932749893,1879
932749893,1227
932749893,4765
932749893,-11263
932749893,1822
932749893,-2490
932749893,-6129
932749893,-3023
932749893,7857
932749893,3314
932749893,2128
932749893,-536
932749893,776
932749893,3550
932749893,-5275
932749893,2662
932749893,1148
932749893,-6655
932749893,8248
932749893,-13167
932749893,-2353
932749893,-659
932749893,-3299
932749893,-83
932749893,-6253
932749893,-1371
932749893,-3947
932749893,2268
932749893,2353
932749893,4306
932749893,5818
932749893,-1481
932749893,3996
932749893,-10162
932749893,4313
932749893,-1793
