client_id,value
932750971,8938
932750971,-971
932750971,-3762
932750971,3505
932750971,-4175
932750971,-8665
932750971,-668
932750971,6212
932750971,3442
932750971,-6351
932750971,6344
932750971,1930
932750971,3452
932750971,-7709
932750971,2238
932750971,-1379
932750971,-1740
932750971,-1703
932750971,2156
932750971,792
932750971,1967
932750971,-515
932750971,-1414
932750971,1580
932750971,7793
932750971,1040
932750971,-2034
932750971,3446
932750971,3894
932750971,-206
932750971,4139
932750971,1368
932750971,140
932750971,-678
932750971,6214
