client_id,value
932749649,-472
932749649,1028
932749649,-8639
932749649,-4147
932749649,2083
932749649,4353
932749649,5059
932749649,-2592
932749649,-7328
932749649,-7936
932749649,-10519
932749649,6051
932749649,-3223
932749649,-300
932749649,-6804
932749649,-3510
932749649,2740
932749649,-3273
932749649,-2414
932749649,-2121
932749649,-2057
932749649,-1870
932749649,8988
932749649,-2558
932749649,8886
932749649,-7632
932749649,3410
932749649,-1512
932749649,76
932749649,1667
932749649,3931
932749649,1474
932749649,-7891
932749649,2765
932749649,-10233
932749649,-4548
932749649,-1697
932749649,-4385
932749649,-1613
932749649,-7214
932749649,1584
932749649,-1004
932749649,-3999
932749649,1212
932749649,4826
932749649,-918
932749649,1588
932749649,-805
932749649,-2319
932749649,-2676
932749649,5668
932749649,995
932749649,-6396
932749649,3008
932749649,-7248
932749649,-2871
932749649,-6655
932749649,-2185
932749649,-5070
932749649,-4663
932749649,1821
932749649,5042
932749649,-7351
932749649,-5019
932749649,444
932749649,-5238
932749649,-744
932749649,-1164
932749649,-780
932749649,3352
932749649,-4233
932749649,-10896
932749649,-1631
932749649,1986
932749649,-1342
932749649,-1433
932749649,-459
932749649,-492
932749649,-7554
932749649,-135
932749649,42
