client_id,value
932747975,9890
932747975,-1661
932747975,4519
932747975,3153
932747975,-401
932747975,787
932747975,4233
932747975,1249
932747975,7399
932747975,-3365
932747975,2879
932747975,-7189
932747975,-1174
932747975,-1037
932747975,-2339
932747975,-1885
932747975,-828
932747975,1878
932747975,-2684
932747975,7705
932747975,-1440
932747975,-4206
932747975,7799
932747975,5193
932747975,-1148
932747975,5418
932747975,-1347
932747975,2009
932747975,240
932747975,-7256
932747975,-643
932747975,10176
932747975,6876
932747975,2536
932747975,-1663
932747975,3668
932747975,1120
932747975,-8962
932747975,16356
932747975,7931
932747975,8778
932747975,103
932747975,-411
932747975,-1462
932747975,-4850
932747975,1143
932747975,-3940
932747975,5093
932747975,-474
932747975,-5920
932747975,386
932747975,567
932747975,-1649
932747975,6353
932747975,532
932747975,7304
932747975,2245
932747975,-5074
932747975,214
932747975,-3258
932747975,80
932747975,-6904
932747975,3653
932747975,-744
932747975,-3257
932747975,1179
932747975,-4747
932747975,-330
932747975,3361
932747975,1269
932747975,4432
932747975,4082
932747975,-151
932747975,-6405
932747975,6401
932747975,-460
932747975,2077
932747975,-10429
932747975,-955
932747975,595
932747975,2484
932747975,388
932747975,1390
932747975,7280
932747975,5822
932747975,4612
932747975,5354
932747975,-1419
932747975,5489
932747975,657
932747975,-1234
932747975,1421
932747975,-2023
932747975,-1672
932747975,5613
932747975,-7820
932747975,2406
932747975,4767
932747975,4252
932747975,-10907
932747975,-4045
932747975,2452
932747975,10029
932747975,-1885
932747975,-6244
932747975,-657
932747975,-7807
932747975,3685
932747975,-1914
932747975,6676
932747975,3613
932747975,-6817
932747975,162
932747975,-5233
932747975,-2830
932747975,-8559
932747975,334
932747975,-7483
932747975,-7483
932747975,5920
932747975,-7049
932747975,-5391
932747975,-2354
932747975,4771
932747975,-1460
932747975,-41
932747975,13018
932747975,1927
932747975,418
932747975,-7343
932747975,-3754
932747975,-1951
932747975,356
932747975,1274
