client_id,value
932748731,7848
932748731,-6852
932748731,-6229
932748731,14915
932748731,-2774
932748731,-663
932748731,-2119
932748731,1582
932748731,2473
932748731,3434
932748731,-8587
932748731,-12292
932748731,452
932748731,2821
932748731,269
932748731,3620
932748731,-804
932748731,-2704
932748731,2436
932748731,2255
932748731,-3037
932748731,-7063
932748731,1644
932748731,2983
932748731,1606
932748731,8
932748731,7732
932748731,-6181
932748731,-1239
932748731,-1795
932748731,-592
932748731,1535
932748731,-1612
932748731,5974
932748731,-745
932748731,14731
932748731,9788
932748731,5714
932748731,7033
932748731,-2485
932748731,1123
932748731,1734
932748731,9474
932748731,2257
932748731,-4828
932748731,-1251
932748731,-7364
932748731,-2295
932748731,1664
932748731,4365
932748731,-2127
932748731,1899
932748731,9893
932748731,-1047
932748731,4939
932748731,-1367
932748731,8638
932748731,2479
932748731,-2021
932748731,-2942
932748731,1378
932748731,-4346
932748731,-6207
932748731,-1768
932748731,2199
932748731,4670
932748731,-5103
932748731,5113
932748731,-1448
932748731,-12221
932748731,-5254
932748731,3943
932748731,-8916
932748731,2799
932748731,-7842
932748731,2246
932748731,-2814
932748731,-332
932748731,2483
932748731,4263
932748731,9488
932748731,-10
932748731,-2624
932748731,4243
