client_id,value
932751347,1437
932751347,-2082
932751347,-284
932751347,-5605
932751347,14603
932751347,-100
932751347,3788
932751347,2614
932751347,-3177
932751347,-4068
932751347,8727
932751347,-1932
932751347,-3384
932751347,1958
932751347,7796
932751347,-6834
932751347,5534
932751347,-6583
932751347,-5514
932751347,562
932751347,837
932751347,-4399
932751347,5792
932751347,-414
932751347,3248
932751347,-17
932751347,1582
932751347,-4115
932751347,1630
932751347,2139
932751347,3075
932751347,3260
932751347,-2416
932751347,4837
932751347,-4803
932751347,4979
