client_id,value
932748905,4211
932748905,-5211
932748905,6712
932748905,1334
932748905,8962
932748905,3525
932748905,-5855
932748905,-4605
932748905,1802
932748905,2601
932748905,-729
932748905,-1893
932748905,-1761
932748905,1087
932748905,-3041
932748905,-2933
932748905,-3812
932748905,-4046
932748905,-5623
932748905,7186
932748905,-4148
932748905,-10058
932748905,-3262
932748905,276
932748905,-3906
932748905,6209
932748905,1616
932748905,-2787
932748905,530
932748905,5309
932748905,-2263
932748905,284
932748905,7745
932748905,6014
932748905,-3713
932748905,1321
932748905,769
932748905,-1920
932748905,-1545
932748905,-3845
932748905,994
932748905,-334
932748905,1971
932748905,3512
932748905,9873
932748905,-1248
932748905,-2055
932748905,4228
932748905,6389
932748905,4144
932748905,183
932748905,-2196
932748905,1325
932748905,-4310
932748905,-3142
932748905,-2233
932748905,4447
932748905,-252
932748905,1938
932748905,3706
932748905,-2452
932748905,1960
932748905,6581
932748905,-2677
932748905,-3634
932748905,-6113
932748905,7571
932748905,-5386
932748905,-5482
932748905,-2816
932748905,549
932748905,8878
932748905,-7093
932748905,-13709
932748905,-1955
932748905,945
932748905,-386
932748905,-633
932748905,-10261
932748905,-2983
932748905,1125
932748905,7922
932748905,2344
932748905,-4582
932748905,45
932748905,1105
932748905,7700
932748905,4140
932748905,-10385
932748905,2700
932748905,-1033
932748905,-10537
932748905,-2338
