client_id,value
932749966,-4156
932749966,-5273
932749966,-2717
932749966,-3824
932749966,-9813
932749966,6349
932749966,-1484
932749966,3497
932749966,-8312
932749966,4514
932749966,-3436
932749966,116
932749966,3614
932749966,949
932749966,486
932749966,941
932749966,20
932749966,6216
932749966,-5250
932749966,3900
932749966,483
932749966,904
932749966,4186
932749966,-2103
932749966,-3858
932749966,-8841
932749966,65
932749966,4004
932749966,564
932749966,5163
932749966,-1784
932749966,6065
932749966,1315
932749966,-3755
932749966,2228
932749966,-868
932749966,-1778
932749966,9404
932749966,7225
932749966,7678
932749966,6563
932749966,-2735
932749966,9119
932749966,-2175
932749966,-202
932749966,2004
932749966,4632
932749966,-3381
932749966,1285
932749966,3016
932749966,-1511
932749966,4943
932749966,-3908
932749966,-3868
932749966,2922
932749966,-6434
932749966,-9441
932749966,-5561
932749966,8753
932749966,-613
932749966,-3147
932749966,-1278
932749966,2117
932749966,-4618
932749966,593
932749966,-2582
932749966,2230
932749966,-507
932749966,6489
932749966,8232
932749966,-4794
932749966,2883
932749966,400
932749966,-662
932749966,1923
932749966,6290
932749966,-5701
932749966,4564
932749966,-1659
932749966,5718
932749966,-2815
932749966,-747
932749966,-1262
932749966,2237
932749966,888
932749966,-4712
932749966,-3416
932749966,-4155
932749966,116
932749966,3616
932749966,-3864
932749966,3005
932749966,-1884
932749966,-5759
932749966,2544
932749966,5799
932749966,1228
932749966,-8369
932749966,7668
932749966,2603
932749966,-4258
932749966,-1980
932749966,-13381
932749966,9734
932749966,1044
932749966,-955
932749966,-1183
932749966,-528
932749966,1862
932749966,-4007
932749966,2787
