client_id,value
932748024,-1561
932748024,-3407
932748024,3191
932748024,-4682
932748024,-3127
932748024,2737
932748024,-6500
932748024,-6827
932748024,7343
932748024,6118
932748024,5551
932748024,-10558
932748024,-11442
932748024,4027
932748024,4117
932748024,1387
932748024,1061
932748024,1438
932748024,1220
932748024,-5244
932748024,9711
932748024,-3042
932748024,-3057
932748024,3223
932748024,-2408
932748024,18411
932748024,6583
932748024,8416
932748024,-366
932748024,-5290
932748024,-3106
932748024,-5232
