client_id,value
932749293,11186
932749293,-3590
932749293,251
932749293,-1277
932749293,1425
932749293,-1629
932749293,-3611
932749293,-6108
932749293,-2544
932749293,1597
932749293,-5069
932749293,2837
932749293,2736
932749293,-8891
932749293,7986
932749293,-2461
932749293,5556
932749293,4935
932749293,2653
932749293,-3278
932749293,-3794
932749293,2750
932749293,4142
932749293,677
932749293,7833
932749293,-6837
932749293,2323
932749293,-6894
932749293,3059
932749293,-1908
932749293,3485
932749293,-3479
932749293,-1062
932749293,2552
932749293,1661
932749293,3772
932749293,-1483
932749293,-351
932749293,8844
932749293,8637
932749293,5758
932749293,-820
932749293,1916
932749293,-2169
932749293,2987
932749293,-4441
932749293,1098
932749293,1989
932749293,1830
932749293,7415
932749293,-2398
932749293,4
932749293,6119
932749293,-2792
932749293,-3077
932749293,-2783
932749293,2093
932749293,-6070
932749293,291
932749293,-2801
932749293,-6110
932749293,-2271
932749293,-2548
932749293,-1405
932749293,3230
932749293,303
932749293,3114
932749293,4832
932749293,365
932749293,3582
932749293,1116
932749293,13329
932749293,-1438
932749293,927
932749293,-1363
932749293,6075
932749293,-1189
932749293,-1449
932749293,-7429
932749293,3552
932749293,-6795
932749293,-4158
932749293,8128
932749293,-4484
932749293,-37
932749293,891
932749293,6907
932749293,1678
932749293,-6756
932749293,4237
932749293,-6004
932749293,4726
932749293,-1674
932749293,117
932749293,-5669
932749293,-3638
932749293,-6308
932749293,-916
932749293,-796
932749293,6728
932749293,1733
932749293,-919
932749293,-100
932749293,8761
932749293,-6992
932749293,-2107
932749293,-6965
932749293,-953
932749293,5078
932749293,7842
932749293,-2136
932749293,7454
932749293,-602
932749293,6738
932749293,7472
932749293,7022
932749293,-6241
932749293,-3561
932749293,-1222
932749293,-4399
932749293,-871
932749293,6650
932749293,938
932749293,7780
932749293,4229
932749293,-7935
932749293,7802
932749293,-462
