client_id,value
932748797,-4232
932748797,1668
932748797,-1398
932748797,9791
932748797,3843
932748797,521
932748797,4456
932748797,-2327
932748797,4971
932748797,6605
932748797,750
932748797,-5416
932748797,-1362
932748797,-6112
932748797,-2669
932748797,510
932748797,-6338
932748797,-643
932748797,4516
932748797,-2194
932748797,1769
932748797,-2369
932748797,1754
932748797,-9160
932748797,7766
932748797,-972
932748797,-7680
932748797,-4604
932748797,7302
932748797,-1356
932748797,2818
932748797,2047
932748797,-644
932748797,-1273
932748797,7924
932748797,8581
932748797,7735
932748797,-1662
932748797,-10352
932748797,6888
932748797,5318
932748797,4707
932748797,-646
932748797,9590
932748797,-2193
932748797,-339
932748797,7180
932748797,3918
932748797,-1310
932748797,3049
932748797,3075
932748797,-1346
932748797,1393
932748797,-12222
932748797,-6374
932748797,-1683
932748797,-184
932748797,28
932748797,14492
932748797,3809
932748797,6481
932748797,-6842
932748797,2686
932748797,-474
932748797,-4884
932748797,-916
932748797,-4184
932748797,10704
932748797,4146
932748797,-815
932748797,-12549
932748797,-1080
932748797,6266
932748797,4144
932748797,-1811
932748797,-2289
932748797,-2801
932748797,-4991
932748797,559
932748797,-3058
932748797,10942
932748797,2137
