client_id,value
932748417,127
932748417,-320
932748417,5167
932748417,-11691
932748417,-3502
932748417,906
932748417,-2017
932748417,-1530
932748417,-3895
932748417,3105
932748417,-307
932748417,-1039
932748417,70
932748417,3962
932748417,-7015
932748417,-7234
932748417,2922
932748417,-4005
932748417,7449
932748417,10557
932748417,3696
932748417,-10217
932748417,2746
932748417,-8530
932748417,-551
932748417,12120
932748417,2547
932748417,-1365
932748417,-1609
932748417,14147
932748417,689
932748417,-2053
932748417,-4092
932748417,-1242
932748417,9356
932748417,-7405
932748417,2183
932748417,-1496
932748417,-2327
932748417,7828
932748417,-4647
932748417,5140
932748417,-1550
932748417,-2303
932748417,-7577
932748417,-7495
932748417,-12498
932748417,-2562
932748417,-8038
932748417,1460
932748417,-3047
932748417,-3519
932748417,1509
932748417,6530
932748417,1321
932748417,2707
932748417,-1239
932748417,-4453
932748417,-900
932748417,-7529
932748417,2705
932748417,-4495
932748417,-5328
932748417,10559
932748417,-4695
932748417,-6167
932748417,-12042
932748417,4362
932748417,2577
932748417,1869
932748417,6487
932748417,2585
932748417,-1828
932748417,1615
932748417,-4666
932748417,4015
932748417,-11001
932748417,-5154
932748417,5843
932748417,8052
932748417,-2351
932748417,1158
932748417,-2183
932748417,2408
932748417,-4278
932748417,2032
932748417,1047
932748417,-5838
932748417,6039
932748417,2505
932748417,3159
932748417,-335
932748417,-10597
