client_id,value
932751729,-6141
932751729,1387
932751729,-1109
932751729,1795
932751729,-4760
932751729,-184
932751729,-1785
932751729,1568
932751729,-3536
932751729,-6892
932751729,-5517
932751729,6619
932751729,-6425
932751729,6829
932751729,-4416
932751729,4975
932751729,5718
932751729,-4232
932751729,-1896
932751729,-9973
932751729,-2550
932751729,4971
932751729,690
932751729,-9564
932751729,-97
932751729,-1579
932751729,2737
932751729,-3026
932751729,1247
932751729,168
932751729,1766
932751729,5656
932751729,5706
932751729,8722
932751729,2511
932751729,-2188
932751729,2034
932751729,-7346
932751729,-423
932751729,9772
932751729,-1315
932751729,-4005
932751729,-818
932751729,-1233
932751729,-2239
932751729,57
932751729,-3686
932751729,2628
932751729,8451
932751729,-1399
932751729,1045
932751729,476
932751729,-2173
932751729,3532
932751729,-15748
932751729,-9602
932751729,8934
932751729,-5578
932751729,8979
932751729,1029
932751729,-10587
932751729,-8125
932751729,232
932751729,-4965
932751729,9854
932751729,645
932751729,10371
932751729,855
932751729,8853
932751729,5098
932751729,1240
932751729,-1761
932751729,3413
932751729,-2722
932751729,7476
932751729,-11068
932751729,6452
932751729,2624
