client_id,value
932748502,178
932748502,2317
932748502,1982
932748502,-2944
932748502,1114
932748502,-3012
932748502,3223
932748502,-2989
932748502,6158
932748502,-131
932748502,6389
932748502,-7879
932748502,3788
932748502,7326
932748502,-1606
932748502,9872
932748502,-6649
932748502,-3107
932748502,-10990
932748502,936
932748502,-5113
932748502,-2901
932748502,-2713
932748502,3711
932748502,9889
932748502,8199
932748502,154
932748502,-178
932748502,-4590
932748502,11041
932748502,-6756
932748502,-1129
932748502,1817
932748502,-2108
932748502,4836
932748502,4876
932748502,-7996
932748502,3542
932748502,-1648
932748502,-782
932748502,-3308
932748502,-11386
932748502,-6532
932748502,1564
932748502,3241
932748502,-315
932748502,-348
932748502,-5012
932748502,6664
932748502,9329
932748502,-6979
932748502,-1055
932748502,-3173
932748502,3801
932748502,-848
932748502,-2111
932748502,-5024
932748502,-1723
932748502,11379
