client_id,value
932751051,-1676
932751051,5400
932751051,1250
932751051,7181
932751051,1616
932751051,-5403
932751051,4066
932751051,-7337
932751051,540
932751051,-3040
932751051,-647
932751051,-1643
932751051,3046
932751051,-5921
932751051,6233
932751051,-541
932751051,2344
932751051,-5257
932751051,1671
932751051,3927
932751051,2464
932751051,-2811
932751051,-994
932751051,-4093
932751051,3000
932751051,-5530
932751051,6664
932751051,-10159
932751051,124
932751051,5080
932751051,6912
932751051,5489
932751051,1370
932751051,-3702
932751051,-609
932751051,-17170
932751051,1225
932751051,368
932751051,-4414
932751051,-9683
932751051,-6076
932751051,-1380
932751051,-6468
932751051,1689
932751051,-2758
932751051,-3462
932751051,-8750
932751051,6327
932751051,-2013
932751051,-3489
932751051,2315
