client_id,value
932749058,1139
932749058,-2951
932749058,-11874
932749058,-2136
932749058,-5106
932749058,-9567
932749058,-9793
932749058,139
932749058,7254
932749058,1869
932749058,4434
932749058,-1627
932749058,-656
932749058,479
932749058,-3311
932749058,-4944
932749058,633
932749058,8988
932749058,-306
932749058,22
932749058,-974
932749058,212
932749058,2033
932749058,2546
932749058,12
932749058,5820
932749058,-6373
932749058,-10434
932749058,7940
932749058,-8258
932749058,-620
932749058,-2504
932749058,4305
