client_id,value
932749659,-5451
932749659,-2256
932749659,119
932749659,7482
932749659,-1101
932749659,-7828
932749659,1995
932749659,1407
932749659,-1425
932749659,-529
932749659,-8646
932749659,-937
932749659,-896
932749659,2354
932749659,1275
932749659,6168
932749659,-10973
932749659,716
932749659,2005
932749659,-317
932749659,6828
932749659,10534
932749659,-1979
932749659,-1801
932749659,-5748
932749659,-2317
932749659,-1250
932749659,60
932749659,-2657
932749659,2104
932749659,3818
932749659,3875
932749659,2011
932749659,-784
932749659,7105
932749659,-1979
932749659,-7038
932749659,682
932749659,-9509
932749659,2502
932749659,680
932749659,-2598
932749659,-3470
932749659,7884
932749659,1341
932749659,-1290
932749659,-3435
932749659,5055
932749659,7490
932749659,-770
932749659,3949
932749659,1248
932749659,1849
932749659,4687
932749659,5060
932749659,4397
932749659,3281
932749659,3112
932749659,-10664
932749659,5401
932749659,1539
932749659,-5895
932749659,457
932749659,2304
932749659,1271
932749659,-3620
932749659,-880
932749659,-2870
932749659,-5343
932749659,-5173
932749659,-1966
932749659,2052
932749659,-3995
932749659,10741
932749659,6972
932749659,-5245
932749659,699
932749659,4375
932749659,81
932749659,8389
932749659,1429
932749659,2954
932749659,-2744
932749659,-2827
932749659,-5679
932749659,3041
932749659,3721
932749659,13165
