client_id,value
932748926,3874
932748926,-2189
932748926,-604
932748926,-5738
932748926,12720
932748926,-4292
932748926,-3340
932748926,1095
932748926,-1480
932748926,695
932748926,6614
932748926,564
932748926,-2555
932748926,3934
932748926,-10105
932748926,-3719
932748926,-8603
932748926,5270
932748926,7476
932748926,4342
932748926,-4005
932748926,5139
932748926,5268
932748926,-5181
932748926,-6284
932748926,-8740
932748926,2662
932748926,947
932748926,2301
932748926,-2936
932748926,-5322
932748926,9207
932748926,-7035
932748926,-811
932748926,-6871
932748926,955
932748926,4273
932748926,2389
932748926,2085
932748926,10517
932748926,4856
932748926,4044
932748926,-252
932748926,4587
932748926,4920
932748926,265
932748926,1140
932748926,-5458
932748926,3788
932748926,4821
932748926,-4413
932748926,592
932748926,2880
932748926,-982
932748926,-1974
932748926,-2207
932748926,-5779
932748926,-1711
932748926,2486
