client_id,value
932749710,-11326
932749710,1093
932749710,-5000
932749710,928
932749710,5345
932749710,7840
932749710,300
932749710,4424
932749710,1438
932749710,3337
932749710,-7979
932749710,5541
932749710,3047
932749710,780
932749710,-12759
932749710,-9814
932749710,3316
932749710,461
932749710,-6631
932749710,8485
932749710,2726
932749710,237
932749710,-1961
932749710,-5008
932749710,1989
932749710,3922
932749710,6997
932749710,4079
932749710,5266
932749710,7334
932749710,512
932749710,8782
932749710,-3834
932749710,3051
932749710,-2126
932749710,1475
932749710,645
932749710,362
932749710,-6529
932749710,-958
932749710,-1905
932749710,147
932749710,2429
932749710,-10153
932749710,-4101
932749710,-2900
932749710,-3760
932749710,-8380
932749710,-12989
932749710,530
932749710,2251
932749710,-4215
932749710,3782
932749710,438
932749710,1944
932749710,-2044
932749710,-702
932749710,1282
