client_id,value
932751338,9121
932751338,-2846
932751338,-4180
932751338,3993
932751338,-4534
932751338,-2808
932751338,-3378
932751338,2381
932751338,3286
932751338,-768
932751338,-6019
932751338,-372
932751338,-3171
932751338,-6948
932751338,-1568
932751338,-3431
932751338,14568
932751338,-3401
932751338,9298
932751338,6872
932751338,-4616
932751338,9518
932751338,-5729
932751338,2726
932751338,-7005
932751338,-4577
932751338,2604
932751338,2960
932751338,7948
932751338,691
932751338,-3667
932751338,-4722
932751338,8546
932751338,2432
932751338,2982
932751338,-2709
932751338,-948
932751338,1733
932751338,2497
932751338,5264
932751338,1583
932751338,5755
932751338,-363
932751338,-4709
932751338,-5825
932751338,-2793
932751338,2722
932751338,-8278
932751338,2512
932751338,101
932751338,3795
932751338,1537
932751338,4772
932751338,1056
932751338,-5426
932751338,-5890
932751338,4399
932751338,-3516
932751338,3464
932751338,-738
932751338,-5340
932751338,4535
932751338,-4004
932751338,549
932751338,-2628
932751338,-618
932751338,-727
932751338,1859
932751338,-563
932751338,950
932751338,-4476
932751338,6003
932751338,-1667
932751338,-515
932751338,-1925
932751338,-3920
932751338,-5737
932751338,10602
932751338,-5482
932751338,1697
932751338,-1284
932751338,-2679
932751338,3129
932751338,-16896
932751338,-1974
932751338,-7554
932751338,-1715
932751338,-8494
932751338,295
932751338,-358
932751338,6537
932751338,862
932751338,1746
932751338,-2740
932751338,-139
932751338,1124
932751338,-2009
932751338,3230
932751338,-534
932751338,5636
932751338,10043
932751338,-61
932751338,6736
932751338,8348
932751338,-2579
932751338,-4865
932751338,4090
932751338,-4288
932751338,3745
932751338,6946
932751338,7355
932751338,-1337
