client_id,value
932749540,-3593
932749540,-1052
932749540,1343
932749540,2769
932749540,-1702
932749540,-5299
932749540,4947
932749540,1522
932749540,-4322
932749540,-2820
932749540,-2197
932749540,1715
932749540,-5050
932749540,-1984
932749540,-1272
932749540,-882
932749540,-13323
932749540,1184
932749540,-201
932749540,5885
932749540,4360
932749540,1240
932749540,-6214
932749540,5737
932749540,-2954
932749540,-5837
932749540,-3532
932749540,-1934
932749540,-5182
932749540,-2652
932749540,-126
932749540,2854
932749540,-695
932749540,-8407
932749540,-2149
932749540,-222
932749540,-6631
932749540,320
932749540,1504
932749540,-852
932749540,1544
932749540,-6172
932749540,1338
932749540,1791
932749540,-5907
932749540,114
932749540,-1035
932749540,4211
932749540,4280
932749540,1920
932749540,-287
932749540,6744
932749540,-4720
932749540,3862
932749540,1260
932749540,-2672
932749540,-998
932749540,-2915
932749540,-4767
932749540,-9491
932749540,-525
932749540,2968
932749540,1557
932749540,-528
932749540,-3511
932749540,1591
932749540,-7093
932749540,5521
932749540,-6228
932749540,-5591
932749540,4588
932749540,1517
932749540,1750
932749540,-2415
