client_id,value
932750963,6517
932750963,-5402
932750963,-2612
932750963,1181
932750963,-5537
932750963,2916
932750963,-3162
932750963,38
932750963,8745
932750963,3710
932750963,-9052
932750963,-1493
932750963,6117
932750963,8362
932750963,-1858
932750963,5932
932750963,2527
932750963,-2221
932750963,4486
932750963,-545
932750963,3367
932750963,1818
932750963,-6203
932750963,6376
932750963,890
932750963,4234
932750963,-1943
932750963,-7690
932750963,1903
932750963,-12447
932750963,-2798
932750963,-4683
932750963,9785
932750963,-10509
932750963,1030
932750963,516
932750963,-7796
932750963,7425
932750963,-5598
932750963,-1768
932750963,-5035
932750963,3489
932750963,-4654
932750963,-3351
932750963,9850
932750963,7521
932750963,-5136
932750963,-1348
932750963,1576
932750963,235
932750963,6256
932750963,284
932750963,2389
932750963,6628
932750963,-1014
932750963,4989
932750963,-8878
932750963,1756
932750963,-1339
932750963,5055
932750963,-1934
932750963,-7117
932750963,6867
932750963,-1081
932750963,11230
932750963,-2866
932750963,-9160
932750963,4546
932750963,-2400
932750963,-3480
932750963,-2537
932750963,2668
932750963,-574
932750963,-656
932750963,-7415
932750963,-8782
932750963,5299
932750963,-1807
932750963,-2111
932750963,-7974
932750963,-1521
932750963,-3264
932750963,-4734
932750963,-2828
932750963,1618
932750963,-5432
932750963,-6124
932750963,3606
932750963,5854
932750963,-4502
932750963,-1155
