client_id,value
932747650,257
932747650,-427
932747650,460
932747650,-9053
932747650,-2070
932747650,4692
932747650,-2364
932747650,-621
932747650,984
932747650,-7458
932747650,-1247
932747650,5469
932747650,5715
932747650,1384
932747650,1466
932747650,-4307
932747650,412
932747650,-4719
932747650,-5037
932747650,2553
932747650,7589
932747650,1383
932747650,6378
932747650,2373
932747650,-6803
932747650,5988
932747650,6362
932747650,2605
932747650,-1078
932747650,1290
932747650,-6208
932747650,2343
932747650,2956
932747650,-9044
932747650,-5959
932747650,-1273
932747650,1495
932747650,-788
932747650,32
932747650,3335
932747650,-2773
932747650,2711
932747650,458
932747650,5132
932747650,3569
932747650,-1537
932747650,5098
932747650,-2360
932747650,3342
932747650,-4086
932747650,-10070
932747650,5269
932747650,-6381
932747650,-5752
932747650,-3559
932747650,7909
932747650,1932
932747650,-2693
932747650,-7577
932747650,7180
932747650,-4516
932747650,-636
932747650,2444
932747650,-507
932747650,1094
