client_id,value
932748304,7993
932748304,-3273
932748304,5980
932748304,-590
932748304,5173
932748304,3000
932748304,2451
932748304,8832
932748304,7676
932748304,5249
932748304,1237
932748304,4164
932748304,-3194
932748304,2046
932748304,4892
932748304,-8536
932748304,4142
932748304,-876
932748304,-1331
932748304,2878
932748304,6162
932748304,-7290
932748304,-5232
932748304,13783
932748304,-1948
932748304,-67
932748304,-1109
932748304,5741
932748304,870
932748304,5994
932748304,526
932748304,-2874
932748304,-2834
932748304,-5172
932748304,-1675
932748304,2640
932748304,1795
932748304,-5901
932748304,5523
932748304,-375
932748304,2251
932748304,-7137
932748304,-3090
932748304,-3611
932748304,12241
932748304,-3054
932748304,4053
932748304,2748
932748304,2095
932748304,632
932748304,-2074
932748304,-4981
932748304,-1120
932748304,-4098
932748304,1473
932748304,4249
932748304,-675
932748304,1485
932748304,-511
932748304,5856
932748304,-726
932748304,-1737
932748304,-8591
932748304,4000
932748304,-6264
932748304,-577
932748304,-1031
932748304,-1876
932748304,-9501
932748304,-2961
932748304,-1907
932748304,-4883
932748304,-7065
932748304,-1182
932748304,939
932748304,5656
932748304,-6173
932748304,-14074
932748304,-4427
932748304,-6080
932748304,2940
932748304,-1547
932748304,10087
932748304,2113
932748304,7191
932748304,1905
932748304,310
932748304,2701
932748304,-6796
932748304,-3652
932748304,6273
932748304,1746
932748304,4222
932748304,-11848
932748304,-1712
932748304,2815
932748304,-1833
932748304,1777
932748304,506
932748304,119
932748304,646
932748304,4683
932748304,2229
932748304,-1707
932748304,-2194
932748304,-3654
932748304,-1982
932748304,-11187
932748304,-11209
932748304,3337
932748304,3413
932748304,3917
932748304,-1389
932748304,-3638
932748304,422
932748304,3300
932748304,2663
932748304,3516
