client_id,value
932750311,1960
932750311,1090
932750311,7745
932750311,5962
932750311,3697
932750311,-6876
932750311,2484
932750311,3604
932750311,835
932750311,-1411
932750311,-5448
932750311,-5557
932750311,5971
932750311,3976
932750311,-5762
932750311,763
932750311,4802
932750311,-7149
932750311,669
932750311,7384
932750311,3166
932750311,180
932750311,6699
932750311,-14812
932750311,3283
932750311,5460
932750311,-5808
932750311,-2768
932750311,-6268
932750311,-31
932750311,-1070
932750311,8694
932750311,267
932750311,4510
932750311,-7752
932750311,-2088
932750311,-141
932750311,-6675
932750311,-3697
932750311,1489
932750311,7946
932750311,1042
932750311,2604
932750311,-6904
932750311,6974
932750311,3422
932750311,1174
932750311,7093
932750311,1218
932750311,-4477
932750311,5230
932750311,3046
932750311,7035
932750311,-2883
932750311,302
932750311,1004
932750311,-1538
932750311,6502
932750311,11020
932750311,265
932750311,2763
932750311,-2508
932750311,11378
932750311,-7498
932750311,-2971
932750311,10506
932750311,1732
932750311,-4402
932750311,6719
932750311,7983
932750311,2614
932750311,3458
932750311,2389
932750311,-20
932750311,3242
932750311,5477
932750311,5332
932750311,-3577
932750311,4577
932750311,-2645
932750311,2303
932750311,-7808
932750311,-11515
932750311,2893
932750311,10227
932750311,-4139
932750311,7458
932750311,-4287
932750311,-5550
932750311,-3139
932750311,4134
932750311,-2130
932750311,-162
932750311,4639
932750311,2427
932750311,-286
932750311,-701
932750311,2612
932750311,-7498
932750311,5398
932750311,987
932750311,384
932750311,-4603
932750311,-5169
932750311,-1011
932750311,16
932750311,-11750
932750311,5305
932750311,-2773
932750311,2673
932750311,4285
932750311,594
932750311,-1527
932750311,3238
932750311,4053
932750311,2087
932750311,-6706
932750311,-5837
932750311,-4658
932750311,1464
932750311,-6702
932750311,4012
932750311,9816
932750311,4275
932750311,1972
932750311,1803
