client_id,value
932749783,-1315
932749783,3279
932749783,7605
932749783,-269
932749783,11570
932749783,-242
932749783,3374
932749783,2777
932749783,966
932749783,14995
932749783,3845
932749783,-3252
932749783,-2084
932749783,4003
932749783,-9437
932749783,-6997
932749783,315
932749783,-3149
932749783,-906
932749783,8240
932749783,-119
932749783,-491
932749783,1768
932749783,4083
932749783,5512
932749783,2835
932749783,-1241
932749783,-4782
932749783,3722
932749783,432
932749783,3493
932749783,11388
932749783,-3463
932749783,-3704
932749783,5071
932749783,4272
932749783,-1681
932749783,695
932749783,2427
932749783,1554
