client_id,value
932749978,-6033
932749978,-2457
932749978,1103
932749978,-685
932749978,318
932749978,9590
932749978,2099
932749978,4148
932749978,178
932749978,5169
932749978,5391
932749978,-5268
932749978,-7164
932749978,-305
932749978,5362
932749978,1706
932749978,5232
932749978,3310
932749978,7682
932749978,3489
932749978,4031
932749978,-2282
932749978,10960
932749978,-200
932749978,-4337
932749978,-226
932749978,-3741
932749978,5304
932749978,894
932749978,12871
932749978,373
932749978,-951
932749978,-7413
932749978,-1299
932749978,-7613
932749978,7164
932749978,-3287
932749978,3118
932749978,2810
