client_id,value
932751088,1385
932751088,150
932751088,-8484
932751088,-2784
932751088,-7830
932751088,8944
932751088,7175
932751088,-2085
932751088,1733
932751088,-2822
932751088,-576
932751088,5470
932751088,3166
932751088,7450
932751088,181
932751088,2373
932751088,-6192
932751088,5200
932751088,-2382
932751088,7341
932751088,-3134
932751088,5303
932751088,-6285
932751088,580
932751088,-3247
932751088,-8703
932751088,-4335
932751088,-585
932751088,13365
932751088,-4517
932751088,-3753
932751088,-2683
932751088,2874
932751088,4242
932751088,2616
932751088,-1613
932751088,-9933
932751088,2680
932751088,-16422
932751088,-5092
932751088,8903
932751088,-2711
932751088,-2668
932751088,-477
932751088,-5298
932751088,5521
932751088,-603
932751088,1695
932751088,6591
932751088,-3036
932751088,10481
932751088,6454
932751088,11004
932751088,-64
932751088,-2230
932751088,-3690
932751088,-9844
932751088,-557
932751088,2272
932751088,-1521
932751088,6719
932751088,4218
932751088,-8082
932751088,-8125
932751088,4934
932751088,-561
932751088,3634
932751088,2524
932751088,-6205
932751088,4628
932751088,95
932751088,3011
932751088,3842
932751088,3648
932751088,793
932751088,2167
932751088,-1620
932751088,6400
932751088,-109
932751088,-5148
932751088,4372
932751088,8735
932751088,-2896
932751088,-4612
932751088,722
932751088,-2143
932751088,662
932751088,-4387
932751088,-6193
932751088,-1918
932751088,3854
932751088,8954
932751088,-7272
932751088,334
932751088,-280
932751088,3971
932751088,-4286
932751088,4404
932751088,5492
932751088,5883
932751088,-293
932751088,-37
932751088,11610
932751088,40
932751088,5838
932751088,3022
932751088,-1969
932751088,3791
932751088,3398
932751088,1119
932751088,1684
932751088,6297
932751088,-4572
932751088,-3224
932751088,4900
932751088,5607
932751088,6872
932751088,-4317
932751088,-5572
932751088,1866
932751088,-5731
932751088,-1205
932751088,-422
932751088,-4861
932751088,1931
