client_id,value
932748754,7942
932748754,-10305
932748754,-5434
932748754,1766
932748754,9257
932748754,-10401
932748754,3197
932748754,-5112
932748754,-593
932748754,7985
932748754,-4047
932748754,1495
932748754,1019
932748754,-6318
932748754,-332
932748754,233
932748754,-604
932748754,-5632
932748754,716
932748754,6281
932748754,3413
932748754,123
932748754,-3036
932748754,6072
932748754,2369
932748754,-340
932748754,3207
932748754,9267
932748754,-363
932748754,2118
932748754,-576
932748754,3869
932748754,-4472
932748754,5407
932748754,-2004
932748754,2941
932748754,5210
932748754,2468
932748754,9225
932748754,-9542
932748754,8728
932748754,4559
932748754,2607
932748754,175
932748754,4648
932748754,2619
932748754,3353
932748754,362
932748754,-4121
932748754,2731
932748754,-2522
932748754,6329
932748754,-1990
932748754,-5383
932748754,-1257
932748754,-2033
932748754,2786
932748754,403
932748754,4731
932748754,-2644
