client_id,value
932751383,3946
932751383,699
932751383,1228
932751383,-6718
932751383,9301
932751383,-4057
932751383,-1471
932751383,-1130
932751383,-6019
932751383,-14354
932751383,8135
932751383,2051
932751383,4722
932751383,32
932751383,-2505
932751383,4236
932751383,2433
932751383,2858
932751383,-5969
932751383,5354
932751383,-3366
932751383,679
932751383,8070
932751383,-6008
932751383,-2907
932751383,5344
932751383,4542
932751383,-6192
932751383,8129
932751383,573
932751383,-68
932751383,-515
932751383,19
932751383,11698
932751383,-5393
932751383,-573
932751383,259
932751383,-576
932751383,-5483
932751383,5256
932751383,670
932751383,-9048
932751383,1604
932751383,-3811
932751383,-5118
932751383,-9558
