client_id,value
932748987,-4870
932748987,42
932748987,3731
932748987,7385
932748987,856
932748987,-2168
932748987,368
932748987,-5228
932748987,-5148
932748987,6228
932748987,3503
932748987,-1101
932748987,1557
932748987,-3783
932748987,5861
932748987,9110
932748987,-1317
932748987,1348
932748987,-11447
932748987,-21
932748987,-942
932748987,-4844
932748987,2423
932748987,-2020
932748987,-1020
932748987,3474
932748987,-4320
932748987,1947
932748987,2466
932748987,4678
932748987,-123
932748987,-4063
932748987,5220
932748987,-6703
932748987,-1003
932748987,9128
932748987,2167
932748987,183
932748987,-820
932748987,-1265
932748987,3323
932748987,3482
932748987,-700
932748987,-2109
932748987,-4333
932748987,-863
932748987,1402
932748987,-1237
932748987,8039
932748987,4095
932748987,864
932748987,451
932748987,-2970
932748987,-2626
