client_id,value
932749800,8074
932749800,1276
932749800,-5916
932749800,-5236
932749800,1874
932749800,-2563
932749800,-1707
932749800,-2002
932749800,-1828
932749800,2470
932749800,1646
932749800,1501
932749800,2788
932749800,-4205
932749800,2296
932749800,4769
932749800,-537
932749800,-1569
932749800,-5253
932749800,-9263
932749800,2058
932749800,2678
932749800,-620
932749800,1161
932749800,-247
932749800,5380
932749800,2751
932749800,4901
932749800,-4419
932749800,-10620
932749800,681
932749800,2638
932749800,-1572
932749800,-1269
932749800,3334
932749800,-3815
932749800,7126
932749800,505
932749800,4691
932749800,-2265
932749800,4076
932749800,-2130
932749800,2786
932749800,-1190
932749800,9128
932749800,4981
932749800,4215
932749800,-979
932749800,6818
932749800,891
932749800,3712
932749800,-3265
932749800,-859
932749800,-2972
932749800,1656
932749800,-2663
932749800,3381
932749800,-2348
932749800,5736
932749800,-3036
932749800,10084
932749800,4374
932749800,-3684
932749800,2633
932749800,7099
932749800,-2467
932749800,-851
932749800,6410
932749800,95
932749800,7677
932749800,-2748
932749800,743
932749800,-2095
932749800,9301
932749800,-2724
932749800,1839
932749800,-23
932749800,-4711
932749800,934
932749800,-14234
932749800,-6065
932749800,3000
932749800,2828
932749800,7508
932749800,-1111
932749800,1984
932749800,-9875
932749800,7065
932749800,-27
932749800,-3391
932749800,-3876
932749800,9311
932749800,-7397
932749800,2630
932749800,-5556
932749800,6297
932749800,989
932749800,2015
932749800,-14423
932749800,2586
932749800,5084
932749800,3470
932749800,1384
932749800,3627
932749800,-2145
932749800,-4437
