client_id,value
932750778,-3086
932750778,2167
932750778,-12091
932750778,-2995
932750778,8366
932750778,-1452
932750778,6474
932750778,-6290
932750778,-2749
932750778,-11433
932750778,2210
932750778,11320
932750778,4388
932750778,-4170
932750778,-2186
932750778,4362
932750778,4085
932750778,-8309
932750778,6722
932750778,6055
932750778,6736
932750778,4229
932750778,5579
932750778,-218
932750778,11932
932750778,6665
932750778,1070
932750778,-877
932750778,-4169
932750778,7285
932750778,2051
932750778,-443
932750778,-1109
932750778,6686
932750778,-2372
932750778,2864
932750778,-4679
932750778,-2695
932750778,-4361
932750778,-10886
932750778,-6583
932750778,-3075
932750778,5179
932750778,4948
932750778,-92
932750778,-784
932750778,-15357
932750778,-5450
932750778,8767
932750778,-3131
932750778,1124
932750778,3769
932750778,3449
932750778,4631
932750778,2313
932750778,2810
932750778,-390
932750778,-839
932750778,-2756
932750778,-3307
932750778,-1523
932750778,969
932750778,542
932750778,8573
932750778,2159
932750778,-3723
932750778,2464
932750778,9733
932750778,0
932750778,-8430
932750778,3393
932750778,-3287
932750778,7247
932750778,-3387
932750778,3459
932750778,3635
932750778,-1020
932750778,9141
932750778,10625
932750778,2079
932750778,-35
932750778,-2667
932750778,4090
932750778,-525
932750778,-2118
932750778,4497
932750778,952
932750778,-706
932750778,4265
932750778,6426
932750778,1041
932750778,-1798
932750778,945
932750778,3210
932750778,-1814
932750778,-2128
932750778,979
932750778,6086
932750778,3948
932750778,13660
932750778,-1989
932750778,5267
932750778,-2446
932750778,-4637
932750778,-6040
932750778,3059
932750778,-567
932750778,813
932750778,1558
932750778,-4353
932750778,3203
932750778,637
932750778,-6471
932750778,-4657
932750778,-1812
