client_id,value
932751816,-1636
932751816,262
932751816,-2528
932751816,-723
932751816,-1108
932751816,-38
932751816,-871
932751816,4856
932751816,2599
932751816,485
932751816,-2160
932751816,3498
932751816,-4928
932751816,-591
932751816,-644
932751816,-4240
932751816,998
932751816,3130
932751816,1572
932751816,6326
932751816,-5670
932751816,-11010
932751816,-2190
932751816,263
932751816,1486
932751816,2483
932751816,-4240
932751816,-7285
932751816,-6883
932751816,-2901
932751816,-777
932751816,-9583
932751816,5314
932751816,5521
932751816,-2982
932751816,4744
932751816,-2013
932751816,-1965
932751816,3074
932751816,-1598
932751816,14554
932751816,-2198
932751816,3650
932751816,1374
932751816,3226
932751816,625
932751816,7054
932751816,6618
932751816,3740
932751816,7342
932751816,5060
932751816,-495
932751816,712
932751816,67
932751816,-2649
932751816,6940
