client_id,value
932748890,7736
932748890,-3299
932748890,-4881
932748890,-6045
932748890,-4570
932748890,-5173
932748890,4975
932748890,-9112
932748890,10461
932748890,-5148
932748890,3977
932748890,-24
932748890,-6001
932748890,-4697
932748890,-6244
932748890,2223
932748890,1304
932748890,-2598
932748890,-3564
932748890,-7452
932748890,-4064
932748890,-836
932748890,2325
932748890,-1
932748890,497
932748890,5023
932748890,-7499
932748890,-2360
932748890,2780
932748890,-4851
932748890,3393
932748890,2000
932748890,-1760
932748890,-2908
932748890,2780
932748890,-2390
932748890,4744
932748890,8395
932748890,-2894
932748890,3205
932748890,-2712
932748890,1197
932748890,5477
932748890,2633
932748890,-4590
932748890,-3577
932748890,-8421
932748890,-2981
932748890,-10564
