client_id,value
932747731,-691
932747731,-75
932747731,-1460
932747731,-7167
932747731,2943
932747731,5604
932747731,1873
932747731,2776
932747731,460
932747731,-3804
932747731,-4162
932747731,4999
932747731,1934
932747731,-2060
932747731,-772
932747731,-1041
932747731,-5713
932747731,-1096
932747731,-2593
932747731,-7768
932747731,147
932747731,3411
932747731,4327
932747731,1592
932747731,2080
932747731,-8267
932747731,1907
932747731,-1664
932747731,7007
932747731,4690
932747731,-4335
932747731,6235
932747731,-1475
932747731,-4450
932747731,2965
932747731,4709
932747731,3194
932747731,11388
932747731,285
932747731,3301
932747731,2149
932747731,-11327
932747731,2317
932747731,-9553
932747731,3610
932747731,-4714
932747731,4345
932747731,300
932747731,13838
932747731,3243
932747731,-1489
932747731,1388
932747731,-2476
932747731,7123
932747731,1068
932747731,1747
932747731,-1297
932747731,-12320
932747731,4104
932747731,-1326
932747731,-5212
932747731,4065
932747731,-7361
932747731,-2195
932747731,7278
932747731,2742
932747731,3075
932747731,3122
932747731,-7734
932747731,3500
932747731,3918
932747731,-5877
932747731,9588
932747731,-6323
932747731,-1402
932747731,-3056
932747731,4010
932747731,-8559
932747731,-2281
932747731,-1249
932747731,1982
932747731,10154
932747731,-994
932747731,5782
932747731,4028
932747731,-6536
932747731,-3518
932747731,7545
932747731,-7046
932747731,-8001
932747731,4254
932747731,-5305
932747731,-4545
932747731,-10100
932747731,1116
932747731,6437
932747731,250
932747731,-1196
932747731,-8170
932747731,-845
932747731,-9009
932747731,-1623
932747731,-3517
932747731,5350
932747731,5321
932747731,3619
932747731,-457
932747731,-840
932747731,5695
932747731,-8042
