client_id,value
932748968,-1407
932748968,2123
932748968,1817
932748968,-2205
932748968,2630
932748968,1924
932748968,177
932748968,-6387
932748968,3109
932748968,-290
932748968,-5293
932748968,12454
932748968,2867
932748968,305
932748968,9330
932748968,9849
932748968,-1420
932748968,-1395
932748968,13398
932748968,252
932748968,5893
932748968,1320
932748968,2388
932748968,4365
932748968,-4187
932748968,1310
932748968,-1482
932748968,2391
932748968,5802
932748968,-715
932748968,-8876
932748968,-3660
932748968,-57
932748968,-192
932748968,-770
932748968,-5880
932748968,-8030
932748968,-7637
932748968,2865
932748968,3795
932748968,-2528
932748968,-8264
932748968,2197
932748968,-6107
932748968,6498
932748968,-909
932748968,-712
932748968,860
932748968,181
932748968,-709
932748968,-2869
932748968,-2887
932748968,3412
932748968,-5025
932748968,-3448
932748968,4437
932748968,1424
932748968,3582
932748968,6608
932748968,1271
932748968,2833
932748968,-2933
932748968,-4634
932748968,2870
932748968,6872
932748968,-4965
932748968,3058
932748968,-6848
932748968,-6512
932748968,1664
932748968,791
932748968,263
932748968,-2465
932748968,1501
932748968,-2677
932748968,-2008
932748968,-659
932748968,-4527
932748968,-5150
932748968,3972
932748968,2526
