client_id,value
932750668,-7899
932750668,-6024
932750668,4542
932750668,4581
932750668,-983
932750668,-406
932750668,-3648
932750668,1896
932750668,3760
932750668,-1506
932750668,-1028
932750668,342
932750668,3425
932750668,-10160
932750668,3251
932750668,443
932750668,1369
932750668,-13268
932750668,3157
932750668,-1377
932750668,4157
932750668,10614
932750668,-4200
932750668,8546
932750668,1821
932750668,-5197
932750668,-8241
932750668,1064
932750668,-3978
932750668,129
932750668,-1716
932750668,5188
932750668,-9223
932750668,3944
932750668,33
932750668,1473
932750668,-3541
932750668,4262
