client_id,value
932749074,-3660
932749074,-48
932749074,383
932749074,-6491
932749074,1264
932749074,1296
932749074,2756
932749074,-7747
932749074,3971
932749074,-4761
932749074,-2167
932749074,3226
932749074,-3903
932749074,5373
932749074,16562
932749074,-6026
932749074,5381
932749074,537
932749074,3699
932749074,-6188
932749074,1462
932749074,-11276
932749074,108
932749074,-1124
932749074,3791
932749074,-8982
932749074,9334
932749074,-1531
932749074,3328
932749074,-70
932749074,-11485
932749074,-2228
932749074,10577
932749074,-18
932749074,-9839
932749074,-1253
932749074,6942
932749074,-2947
932749074,-361
932749074,3723
932749074,-4690
932749074,1932
932749074,2030
932749074,-586
932749074,142
932749074,1766
932749074,8250
932749074,345
932749074,-894
932749074,-774
932749074,-713
932749074,6766
932749074,4607
932749074,1599
932749074,-1630
932749074,6777
932749074,-130
932749074,834
932749074,6606
932749074,-4043
932749074,1261
932749074,2137
932749074,-6430
932749074,2270
932749074,95
932749074,11753
932749074,-3378
932749074,4514
932749074,-3631
932749074,-6286
932749074,8760
932749074,3243
932749074,-3118
932749074,-5641
932749074,-12887
932749074,3358
932749074,815
932749074,-1994
932749074,-335
932749074,-2440
932749074,-5930
932749074,-3854
932749074,-6154
932749074,-628
932749074,-3596
932749074,-9587
932749074,6002
932749074,-6858
932749074,705
932749074,-6969
932749074,-6536
932749074,5555
932749074,-5873
932749074,-9589
932749074,3951
932749074,-2693
932749074,3733
932749074,27
932749074,-8360
932749074,1405
932749074,-70
932749074,-7738
932749074,487
932749074,741
932749074,-1068
932749074,4284
932749074,-2994
932749074,-3382
932749074,-5349
932749074,-2736
932749074,-2129
932749074,-5497
932749074,-7558
932749074,1515
932749074,6948
932749074,18
932749074,2856
932749074,2913
932749074,141
932749074,2021
932749074,-5985
932749074,-1665
932749074,355
932749074,9226
932749074,-5292
932749074,-1466
932749074,4068
932749074,-4748
932749074,520
932749074,-10657
932749074,-7739
932749074,-424
932749074,276
932749074,-7166
932749074,44
932749074,7035
932749074,-188
932749074,5144
932749074,-3676
932749074,2318
932749074,-214
932749074,2392
932749074,6101
932749074,2317
932749074,1192
932749074,869
932749074,5982
932749074,415
932749074,9043
932749074,-112
932749074,6087
932749074,-1782
932749074,-3943
932749074,-3738
932749074,1546
932749074,-1756
932749074,-3408
932749074,550
932749074,-5053
932749074,4331
932749074,-14011
932749074,-368
932749074,-4692
932749074,11915
932749074,5846
932749074,888
932749074,717
932749074,-8489
932749074,-4546
932749074,-6918
932749074,4581
932749074,-825
932749074,800
932749074,-1292
932749074,21
932749074,-910
932749074,4014
932749074,-1675
932749074,-6292
932749074,6591
932749074,-581
932749074,-4616
932749074,-2667
932749074,564
